Column,graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_auftraggeber_anzahl
929,orig_lobbyregister_2022-05-31_#0015115,lobbyregister_client,lobbyregister,2022-05-31,Organon Healthcare GmbH,Organon Healthcare GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018489,
930,orig_lobbyregister_2022-09-07_#0015116,lobbyregister_client,lobbyregister,2022-09-07,Orsted Wind Power Germany GmbH,Orsted Wind Power Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018491,
931,orig_lobbyregister_2022-06-28_#0015117,lobbyregister_client,lobbyregister,2022-06-28,Ostdeutsche Autobahntankstellengesellschaft mbH,Ostdeutsche Autobahntankstellengesellschaft mbH,norm_lobbyregister_eintrag_2022-09-19_#0018535,
932,orig_lobbyregister_2022-09-02_#0015118,lobbyregister_client,lobbyregister,2022-09-02,Ostdeutscher Bankenverband e.V.,Ostdeutscher Bankenverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018536,
933,orig_lobbyregister_2022-06-30_#0015119,lobbyregister_client,lobbyregister,2022-06-30,Österreichisch-Bayerische Kraftwerke AG,Österreichisch-Bayerische Kraftwerke AG,norm_lobbyregister_eintrag_2022-09-19_#0018541,
934,orig_lobbyregister_2022-06-30_#0015120,lobbyregister_client,lobbyregister,2022-06-30,Österreichischer Gewerkschaftsbund (ÖGB) / Fachgewerkschaft vida,Österreichischer Gewerkschaftsbund (ÖGB) / Fachgewerkschaft vida,norm_lobbyregister_eintrag_2022-09-19_#0018545,
935,orig_lobbyregister_2022-04-22_#0015121,lobbyregister_client,lobbyregister,2022-04-22,Ottobock SE & Co. KAaA,Ottobock SE & Co. KAaA,norm_lobbyregister_eintrag_2022-09-19_#0018569,
936,orig_lobbyregister_2022-09-16_#0015122,lobbyregister_client,lobbyregister,2022-09-16,OVH GmbH,OVH GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018576,
937,orig_lobbyregister_2022-09-08_#0015123,lobbyregister_client,lobbyregister,2022-09-08,OVID Verband der ölsaatenverarbeitenden Industrie in Deutschland e.V.,OVID Verband der ölsaatenverarbeitenden Industrie in Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018577,
938,orig_lobbyregister_2022-03-17_#0015124,lobbyregister_client,lobbyregister,2022-03-17,Oxford PV Germany,Oxford PV Germany,norm_lobbyregister_eintrag_2022-09-19_#0018588,
939,orig_lobbyregister_2022-09-15_#0015125,lobbyregister_client,lobbyregister,2022-09-15,Palantir Technologies GmbH,Palantir Technologies GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018600,
940,orig_lobbyregister_2022-09-02_#0015126,lobbyregister_client,lobbyregister,2022-09-02,Partner für Wasser e.V.,Partner für Wasser e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018647,
941,orig_lobbyregister_2022-05-06_#0015127,lobbyregister_client,lobbyregister,2022-05-06,patentverein.de e.V.,patentverein.de e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018662,
942,orig_lobbyregister_2022-02-25_#0015128,lobbyregister_client,lobbyregister,2022-02-25,Pathways Public Health GmbH,Pathways Public Health GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018663,
943,orig_lobbyregister_2022-03-25_#0015129,lobbyregister_client,lobbyregister,2022-03-25,Pathways Public  Health GmbH,Pathways Public Health GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018663,
944,orig_lobbyregister_2022-07-25_#0015130,lobbyregister_client,lobbyregister,2022-07-25,Patient21 GmbH,Patient21 GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018664,
945,orig_lobbyregister_2022-03-03_#0015131,lobbyregister_client,lobbyregister,2022-03-03,PAUL HARTMANN AG,PAUL HARTMANN AG,norm_lobbyregister_eintrag_2022-09-19_#0018674,
946,orig_lobbyregister_2022-06-15_#0015132,lobbyregister_client,lobbyregister,2022-06-15,Paul Wesjohann & Co. GmbH,Paul Wesjohann & Co. GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018677,
947,orig_lobbyregister_2022-07-20_#0015133,lobbyregister_client,lobbyregister,2022-07-20,PAYBACK GmbH,PAYBACK GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018683,
948,orig_lobbyregister_2022-02-28_#0015134,lobbyregister_client,lobbyregister,2022-02-28,PayPal (Europe) S.à r.l. et Cie,PayPal (Europe) S.à r.l. et Cie,norm_lobbyregister_eintrag_2022-09-19_#0018684,
949,orig_lobbyregister_2022-02-28_#0015135,lobbyregister_client,lobbyregister,2022-02-28,Peaq Technology GmbH,Peaq Technology GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018693,
950,orig_lobbyregister_2022-02-15_#0015136,lobbyregister_client,lobbyregister,2022-02-15,Pegasystems GmbH,Pegasystems GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018702,
951,orig_lobbyregister_2022-07-25_#0015137,lobbyregister_client,lobbyregister,2022-07-25,PepsiCo Deutschland GmbH,PepsiCo Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018718,
952,orig_lobbyregister_2022-02-28_#0015138,lobbyregister_client,lobbyregister,2022-02-28,Pernod Ricard Deutschland GmbH,Pernod Ricard Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018721,
953,orig_lobbyregister_2022-08-09_#0015139,lobbyregister_client,lobbyregister,2022-08-09,Pets Deli Tonius GmbH,Pets Deli Tonius GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018755,
954,orig_lobbyregister_2022-06-02_#0015140,lobbyregister_client,lobbyregister,2022-06-02,Pexapark Ltd.,Pexapark Ltd.,norm_lobbyregister_eintrag_2022-09-19_#0018758,
955,orig_lobbyregister_2022-08-09_#0015141,lobbyregister_client,lobbyregister,2022-08-09,PfalzMetall e. V.,PfalzMetall e. V.,norm_lobbyregister_eintrag_2022-09-19_#0018762,
956,orig_lobbyregister_2022-03-01_#0015142,lobbyregister_client,lobbyregister,2022-03-01,Pfizer Pharma GmbH,Pfizer Pharma GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018771,
957,orig_lobbyregister_2022-06-14_#0015143,lobbyregister_client,lobbyregister,2022-06-14,PFLEGEN & WOHNEN HAMBURG,PFLEGEN & WOHNEN HAMBURG,norm_lobbyregister_eintrag_2022-09-19_#0018776,
958,orig_lobbyregister_2022-03-21_#0015144,lobbyregister_client,lobbyregister,2022-03-21,PHAGRO,PHAGRO,norm_lobbyregister_eintrag_2022-09-19_#0018779,
959,orig_lobbyregister_2022-07-25_#0015145,lobbyregister_client,lobbyregister,2022-07-25,Philip Morris GmbH,Philip Morris GmbH,norm_lobbypedia_parteispenden_2022-09-19_#0018790,
960,orig_lobbyregister_2022-05-31_#0015146,lobbyregister_client,lobbyregister,2022-05-31,Philips GmbH,Philips GmbH,norm_a_watch_organisation_2022-09-19_#0018794,
961,orig_lobbyregister_2022-02-17_#0015147,lobbyregister_client,lobbyregister,2022-02-17,PHOTONIS GROUP,PHOTONIS GROUP,norm_lobbyregister_eintrag_2022-09-19_#0018810,
962,orig_lobbyregister_2022-04-28_#0015148,lobbyregister_client,lobbyregister,2022-04-28,Piffl Medien,Piffl Medien,norm_lobbyregister_eintrag_2022-09-19_#0018819,
963,orig_lobbyregister_2022-09-15_#0015149,lobbyregister_client,lobbyregister,2022-09-15,Pivot Bio,Pivot Bio,norm_lobbyregister_eintrag_2022-09-19_#0018824,
964,orig_lobbyregister_2022-06-02_#0015150,lobbyregister_client,lobbyregister,2022-06-02,Planet A GmbH,Planet A GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018833,
965,orig_lobbyregister_2022-08-31_#0015151,lobbyregister_client,lobbyregister,2022-08-31,PlanET Biogastechnik GmbH,PlanET Biogastechnik GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018835,
966,orig_lobbyregister_2022-09-05_#0015152,lobbyregister_client,lobbyregister,2022-09-05,Planet Payment Germany GmbH,Planet Payment Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018836,
967,orig_lobbyregister_2022-02-23_#0015153,lobbyregister_client,lobbyregister,2022-02-23,Plantan GmbH,Plantan GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018839,
968,orig_lobbyregister_2022-07-06_#0015154,lobbyregister_client,lobbyregister,2022-07-06,Plant Litter Association,Plant Litter Association,norm_lobbyregister_eintrag_2022-09-19_#0018841,
969,orig_lobbyregister_2022-08-31_#0015155,lobbyregister_client,lobbyregister,2022-08-31,Planungsbüro Rossow Gesellschaft für Versorgungstechnik mbH,Planungsbüro Rossow Gesellschaft für Versorgungstechnik mbH,norm_lobbyregister_eintrag_2022-09-19_#0018842,
970,orig_lobbyregister_2022-05-31_#0015156,lobbyregister_client,lobbyregister,2022-05-31,Plasma Protein Therapeutics Association (PPTA) Deutschland e.V.,Plasma Protein Therapeutics Association (PPTA) Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018844,
971,orig_lobbyregister_2022-09-07_#0015157,lobbyregister_client,lobbyregister,2022-09-07,Plastics Europe,Plastics Europe,norm_lobbyregister_eintrag_2022-09-19_#0018847,
972,orig_lobbyregister_2022-08-27_#0015158,lobbyregister_client,lobbyregister,2022-08-27,Plastics Europe Deutschland e.V.,Plastics Europe Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018852,
973,orig_lobbyregister_2022-05-17_#0015159,lobbyregister_client,lobbyregister,2022-05-17,Plukon Brenz GmbH,Plukon Brenz GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018891,
974,orig_lobbyregister_2022-05-17_#0015160,lobbyregister_client,lobbyregister,2022-05-17,Plukon Gudensberg GmbH,Plukon Gudensberg GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018892,
975,orig_lobbyregister_2022-09-13_#0015161,lobbyregister_client,lobbyregister,2022-09-13,PMeV - Professioneller Mobilfunk e. V.,PMeV - Professioneller Mobilfunk e. V.,norm_lobbyregister_eintrag_2022-09-19_#0018894,
976,orig_lobbyregister_2022-02-28_#0015162,lobbyregister_client,lobbyregister,2022-02-28,Postcode Lotterie DT gemeinnützige GmbH,Postcode Lotterie DT gemeinnützige GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018919,
977,orig_lobbyregister_2022-06-02_#0015163,lobbyregister_client,lobbyregister,2022-06-02,powercloud GmbH,powercloud GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018924,
978,orig_lobbyregister_2022-07-21_#0015164,lobbyregister_client,lobbyregister,2022-07-21,PPTA Deutschland e.V.,PPTA Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0018932,
979,orig_lobbyregister_2022-09-15_#0015165,lobbyregister_client,lobbyregister,2022-09-15,Prepaid Verband Deutschland e. V.,Prepaid Verband Deutschland e. V.,norm_lobbyregister_eintrag_2022-09-19_#0018943,
980,orig_lobbyregister_2022-09-14_#0015166,lobbyregister_client,lobbyregister,2022-09-14,PreZero Stiftung & Co. KG,PreZero Stiftung & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0018959,
981,orig_lobbyregister_2022-06-02_#0015167,lobbyregister_client,lobbyregister,2022-06-02,PricewaterhouseCoopers GmbH,PricewaterhouseCoopers GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018962,
982,orig_lobbyregister_2022-06-02_#0015168,lobbyregister_client,lobbyregister,2022-06-02,PRIMAGAS Energie GmbH,PRIMAGAS Energie GmbH,norm_lobbyregister_eintrag_2022-09-19_#0018964,
983,orig_lobbyregister_2022-06-15_#0015169,lobbyregister_client,lobbyregister,2022-06-15,Private Universität Witten/Herdecke gGmbH,Private Universität Witten/Herdecke gGmbH,norm_lobbyregister_eintrag_2022-09-19_#0018983,
984,orig_lobbyregister_2022-09-14_#0015170,lobbyregister_client,lobbyregister,2022-09-14,Procter & Gamble Service GmbH,Procter & Gamble Service GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019001,
985,orig_lobbyregister_2022-09-08_#0015171,lobbyregister_client,lobbyregister,2022-09-08,Procter & Gamble Services Company NV,Procter & Gamble Services Company NV,norm_lobbyregister_eintrag_2022-09-19_#0019002,
986,orig_lobbyregister_2022-04-28_#0015172,lobbyregister_client,lobbyregister,2022-04-28,ProPaketBox e.V.,ProPaketBox e.V.,norm_lobbyregister_eintrag_2022-09-19_#0019079,
987,orig_lobbyregister_2022-05-10_#0015173,lobbyregister_client,lobbyregister,2022-05-10,Propan Rheingas GmbH & Co. KG,Propan Rheingas GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0019080,
988,orig_lobbyregister_2022-05-06_#0015174,lobbyregister_client,lobbyregister,2022-05-06,Pro Psychotherapie e.V.,Pro Psychotherapie e.V.,norm_lobbyregister_eintrag_2022-09-19_#0019081,
989,orig_lobbyregister_2022-09-01_#0015175,lobbyregister_client,lobbyregister,2022-09-01,ProSiebenSat.1 Media SE,ProSiebenSat.1 Media SE,norm_lobbyregister_eintrag_2022-09-19_#0019086,
990,orig_lobbyregister_2022-06-02_#0015176,lobbyregister_client,lobbyregister,2022-06-02,Provinzial Rheinland Verischerung Aktiengesellschaft,Provinzial Rheinland Verischerung Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0019102,
991,orig_lobbyregister_2022-09-14_#0015177,lobbyregister_client,lobbyregister,2022-09-14,PTC Therapeutics Germany GmbH,PTC Therapeutics Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019125,
992,orig_lobbyregister_2022-09-13_#0015178,lobbyregister_client,lobbyregister,2022-09-13,PYREG GmbH,PYREG GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019146,
993,orig_lobbyregister_2022-06-21_#0015179,lobbyregister_client,lobbyregister,2022-06-21,Qatar Tourism Authority,Qatar Tourism Authority,norm_lobbyregister_eintrag_2022-09-19_#0019147,
994,orig_lobbyregister_2022-02-23_#0015180,lobbyregister_client,lobbyregister,2022-02-23,Q-Chem NV,Q-Chem NV,norm_lobbyregister_eintrag_2022-09-19_#0019151,
995,orig_lobbyregister_2022-08-31_#0015181,lobbyregister_client,lobbyregister,2022-08-31,Q-Energy Deutschland GmbH,Q-Energy Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019153,
996,orig_lobbyregister_2022-04-25_#0015182,lobbyregister_client,lobbyregister,2022-04-25,Qualcomm CDMA Technologies GmbH,Qualcomm CDMA Technologies GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019168,
997,orig_lobbyregister_2022-06-02_#0015183,lobbyregister_client,lobbyregister,2022-06-02,Qualitätsgedämmt e.V.,Qualitätsgedämmt e.V.,norm_lobbyregister_eintrag_2022-09-19_#0019173,
998,orig_lobbyregister_2022-06-03_#0015184,lobbyregister_client,lobbyregister,2022-06-03,Qualitätsgedämmt e. V.,Qualitätsgedämmt e. V.,norm_lobbyregister_eintrag_2022-09-19_#0019174,
999,orig_lobbyregister_2022-02-25_#0015185,lobbyregister_client,lobbyregister,2022-02-25,QUNDIS GmbH,QUNDIS GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019199,
1000,orig_lobbyregister_2022-09-13_#0015186,lobbyregister_client,lobbyregister,2022-09-13,R+V Versicherung AG,R+V Versicherung AG,norm_lobbypedia_parteispenden_2022-09-19_#0019207,
1001,orig_lobbyregister_2022-03-22_#0015187,lobbyregister_client,lobbyregister,2022-03-22,Raft Technologies,Raft Technologies,norm_lobbyregister_eintrag_2022-09-19_#0019219,
1002,orig_lobbyregister_2022-06-30_#0015188,lobbyregister_client,lobbyregister,2022-06-30,Raiffeisen-Holding Niederösterreich-Wien,Raiffeisen-Holding Niederösterreich-Wien,norm_lobbyregister_eintrag_2022-09-19_#0019228,
1003,orig_lobbyregister_2022-08-31_#0015189,lobbyregister_client,lobbyregister,2022-08-31,Rasche und Weßler GmbH,Rasche und Weßler GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019254,
1004,orig_lobbyregister_2022-03-18_#0015190,lobbyregister_client,lobbyregister,2022-03-18,Rasmussen Global,Rasmussen Global,norm_lobbyregister_eintrag_2022-09-19_#0019255,
1005,orig_lobbyregister_2022-06-29_#0015191,lobbyregister_client,lobbyregister,2022-06-29,Raytheon Company,Raytheon Company,norm_lobbyregister_eintrag_2022-09-19_#0019281,
1006,orig_lobbyregister_2022-05-25_#0015192,lobbyregister_client,lobbyregister,2022-05-25,RDA Internationaler Bustouristik Verband e.V.,RDA Internationaler Bustouristik Verband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0019291,
1007,orig_lobbyregister_2022-09-13_#0015193,lobbyregister_client,lobbyregister,2022-09-13,REEMTSMA Cigarettenfabriken GmbH,REEMTSMA Cigarettenfabriken GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019336,
1008,orig_lobbyregister_2022-09-01_#0015194,lobbyregister_client,lobbyregister,2022-09-01,REGUPOL BSW GmbH,REGUPOL BSW GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019400,
1009,orig_lobbyregister_2022-09-15_#0015195,lobbyregister_client,lobbyregister,2022-09-15,Rehcura Personaldienstleistungen im Gesundheitsbereich GmbH,Rehcura Personaldienstleistungen im Gesundheitsbereich GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019408,
1010,orig_lobbyregister_2022-03-22_#0015196,lobbyregister_client,lobbyregister,2022-03-22,Republic Affairs,Republic Affairs,norm_lobbyregister_eintrag_2022-09-19_#0019461,
1011,orig_lobbyregister_2022-03-21_#0015197,lobbyregister_client,lobbyregister,2022-03-21,Republic Affairs®,Republic Affairs®,norm_lobbyregister_eintrag_2022-09-19_#0019462,
1012,orig_lobbyregister_2022-05-07_#0015198,lobbyregister_client,lobbyregister,2022-05-07,Republic Affairs GmbH,Republic Affairs GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019463,
1013,orig_lobbyregister_2022-09-08_#0015199,lobbyregister_client,lobbyregister,2022-09-08,ResMed Corp.,ResMed Corp.,norm_lobbyregister_eintrag_2022-09-19_#0019472,
1014,orig_lobbyregister_2022-09-15_#0015200,lobbyregister_client,lobbyregister,2022-09-15,REWE-ZENTRALFINANZ eG (REWE Group),REWE-ZENTRALFINANZ eG (REWE Group),norm_lobbyregister_eintrag_2022-09-19_#0019496,
1015,orig_lobbyregister_2022-02-28_#0015201,lobbyregister_client,lobbyregister,2022-02-28,Rheinischer Rübenbauer-Verband e.V.,Rheinischer Rübenbauer-Verband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0019517,
1016,orig_lobbyregister_2022-06-13_#0015202,lobbyregister_client,lobbyregister,2022-06-13,Right4Water - Wasserschutz e.V.,Right4Water - Wasserschutz e.V.,norm_lobbyregister_eintrag_2022-09-19_#0019550,
1017,orig_lobbyregister_2022-01-11_#0015203,lobbyregister_client,lobbyregister,2022-01-11,Ring Katholischer Deutscher Burschenschaften (RKDB),Ring Katholischer Deutscher Burschenschaften (RKDB),norm_lobbyregister_eintrag_2022-09-19_#0019561,
1018,orig_lobbyregister_2022-09-07_#0015204,lobbyregister_client,lobbyregister,2022-09-07,Rio Tinto,Rio Tinto,norm_lobbyregister_eintrag_2022-09-19_#0019562,
1019,orig_lobbyregister_2022-05-01_#0015205,lobbyregister_client,lobbyregister,2022-05-01,RMRC GmbH,RMRC GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019575,
1020,orig_lobbyregister_2022-06-02_#0015206,lobbyregister_client,lobbyregister,2022-06-02,Robert Bosch GmbH,Robert Bosch GmbH,norm_lobbypedia_parteispenden_2022-09-19_#0019576,
1021,orig_lobbyregister_2022-02-28_#0015207,lobbyregister_client,lobbyregister,2022-02-28,Roche Diabetes Care Deutschland GmbH,Roche Diabetes Care Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019589,
1022,orig_lobbyregister_2022-09-01_#0015208,lobbyregister_client,lobbyregister,2022-09-01,Roche Diagnostics GmbH,Roche Diagnostics GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019592,
1023,orig_lobbyregister_2022-04-05_#0015209,lobbyregister_client,lobbyregister,2022-04-05,Roche Pharma,Roche Pharma,norm_lobbyregister_eintrag_2022-09-19_#0019593,
1024,orig_lobbyregister_2022-05-31_#0015210,lobbyregister_client,lobbyregister,2022-05-31,Roche Pharma AG,Roche Pharma AG,norm_lobbyregister_eintrag_2022-09-19_#0019594,
1025,orig_lobbyregister_2022-08-26_#0015211,lobbyregister_client,lobbyregister,2022-08-26,Rocket Factory Augsburg AG,Rocket Factory Augsburg AG,norm_lobbyregister_eintrag_2022-09-19_#0019597,
1026,orig_lobbyregister_2022-02-28_#0015212,lobbyregister_client,lobbyregister,2022-02-28,Rock Tech Lithium Inc.,Rock Tech Lithium Inc.,norm_lobbyregister_eintrag_2022-09-19_#0019599,
1027,orig_lobbyregister_2022-02-23_#0015213,lobbyregister_client,lobbyregister,2022-02-23,Rohde & Schwarz GmbH & Co. KG,Rohde & Schwarz GmbH & Co. KG,norm_lobbypedia_parteispenden_2022-09-19_#0019606,
1028,orig_lobbyregister_2022-06-02_#0015214,lobbyregister_client,lobbyregister,2022-06-02,Rolande B.V.,Rolande B.V.,norm_lobbyregister_eintrag_2022-09-19_#0019615,
1029,orig_lobbyregister_2022-02-28_#0015215,lobbyregister_client,lobbyregister,2022-02-28,Rolls-Royce plc,Rolls-Royce plc,norm_lobbyregister_eintrag_2022-09-19_#0019621,
1030,orig_lobbyregister_2022-08-16_#0015216,lobbyregister_client,lobbyregister,2022-08-16,ROSTOCK  PORT GmbH,ROSTOCK PORT GmbH,norm_lobbyregister_eintrag_2022-09-19_#0019641,
1031,orig_lobbyregister_2022-09-14_#0015217,lobbyregister_client,lobbyregister,2022-09-14,Rotonda Co-Invest 1 SCSp,Rotonda Co-Invest 1 SCSp,norm_lobbyregister_eintrag_2022-09-19_#0019648,
1032,orig_lobbyregister_2022-09-15_#0015218,lobbyregister_client,lobbyregister,2022-09-15,RSL Management Corporation,RSL Management Corporation,norm_lobbyregister_eintrag_2022-09-19_#0019668,
1033,orig_lobbyregister_2022-08-15_#0015219,lobbyregister_client,lobbyregister,2022-08-15,RUAG AG,RUAG AG,norm_lobbyregister_eintrag_2022-09-19_#0019675,
1034,orig_lobbyregister_2022-02-17_#0015220,lobbyregister_client,lobbyregister,2022-02-17,Ruag AG,Ruag AG,norm_lobbyregister_eintrag_2022-09-19_#0019676,
