graph_id,aufb_bezeichnung,aufb_quelle,aufb_datum
"""""",Verband der Chemischen Industrie e.V. (inkl. Bundesverband der Pharmazeutischen Industrie e.V.),lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V. (VCI),lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e. V. (VCI),lobbyregister_eintrag,2022-09-19
"""""","Verband der Chemischen Industrie e. V. (VCI), Frankfurt am Main",lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e. V. Frankfurt,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V. Landesverband Nord,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e. V. Landesverband Nord,lobbyregister_eintrag,2022-09-19
"""""",Verband der chemischen Industrie e.V. Landesverband Nordrhein-Westfalen,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V. Landesverband Rheinland-Pfalz e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie - Nord (VCI - Nord),lobbyregister_eintrag,2022-09-19
"""""",Verband der Cigarettenindustrie e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Verband der Deutsch CSP Deutsches Industrienetzwerk Concentrated Solar Power,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Agrarjournalisten e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Automatenindustrie e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Verband der deutschen Automatenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Automatenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Automatenindustrie e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Automobilindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Automobilwirtschaft (VDA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Binnenfischerei und Aquakultur e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Biokraftstoffindustrie e.V (VDB),lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Daunen- und Federnindustrie (VDFI) e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Dental-Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Dental-Industrie e.V. (VDDI),lobbyregister_eintrag,2022-09-19
"""""","Verband der Deutschen Dental-Industrie e.V. (VDDI), Köln",lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Fass- und Industrieverpackungsrekonditionierung e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Fruchtsaft-Industrie,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Fruchtsaft-Industrie e.V. (VdF),lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Fruchtsaft-Industrie e. V. (VdF),lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Fruchtwein- und Fruchtschaumwein-Industrie e.V. (VdFw),lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Getreideverarbeiter und Stärkehersteller - VDGS e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Heimtextilien-Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Höhlen- und Karstforscher e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Holzwerkstoffindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Holzwerkstoffindustrie e. V. - (VHI),lobbyregister_eintrag,2022-09-19
"""""","Verband der Deutschen Holzwerkstoffindustrie e. V. (VHI), Berlin",lobbyregister_eintrag,2022-09-19
"""""","Verband der deutschen Lack- und Druckfarbenindustrie, Bezirksgruppe BW",lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Lack- und Druckfarbenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Lack- und Druckfarbenindustrie e. V.,lobbyregister_eintrag,2022-09-19
"""""","Verband der deutschen Lack- und Druckfarbenindustrie e.V., Bezirksgruppe Bayern (VdL-BG Bayern)",lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Lederindustrie e.V. (VDL),lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Messewirtschaft (AUMA),lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Messewirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Milchwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Milchwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""","Verband der Deutschen Milchwirtschaft e. V., Berlin",lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Möbelindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Münzenhändler,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Pinsel- und Bürstenhersteller e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Rauchtabakindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Deutschen Segelflugzeughersteller,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Verbundwirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Verbundwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der deutschen Verbundwirtschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Diagnostica-Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Diagnostica-Industrie e.V. - VDGH,lobbyregister_eintrag,2022-09-19
"""""",Verband der Diagnostika Hersteller,lobbyregister_eintrag,2022-09-19
"""""",Verband der Diätassistenten - Deutscher Bundesverband e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Digitalwirtschaft Berlin & Brandenburg SIBB e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Diözesen Deutschlands (kath. Kirche),lobbyregister_eintrag,2022-09-19
"""""",Verband der Diözesen Deutschlands VDD,lobbyregister_eintrag,2022-09-19
"""""",Verband der Eigentümer von Ferienwohnungen und Ferienhäusern (Fewo-Verband) e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Einzelimporteure internationaler Arzneimittel VEIA,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik Elektrik Informationstechnik e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik Elektronik Informationstechnik,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik Elektronik Informationstechnik e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik Elektronik Informationstechnik e.V. (VDE) - Forum Netztechnik Netzbetrieb im VDE (FNN),lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik Elektronik Informationstechnik e.V. Forum Netztechnik/Netzbetrieb (VDE),lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektrotechnik Südbayern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektro- u. Digitalindustrie e.V. (ZVEI),lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektro- und Digitalindustrie,lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektro- und Digitalindustrie e.V. (ZVEI),lobbyregister_eintrag,2022-09-19
"""""",Verband der Elektro- und Digitalindustrie ZVEI,lobbyregister_eintrag,2022-09-19
"""""",Verband der Ernährungswirtschaft e. V. Niedersachsen/Bremen/Sachsen-Anhalt,lobbyregister_eintrag,2022-09-19
"""""",Verband der Ernährungswirtschaft Niedersachsen/Bremen/Sachsen-Anhalt e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Ersatzkassen,lobbyregister_eintrag,2022-09-19
"""""",Verband der Ersatzkassen e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Ersatzkassen e.V. (vdek),lobbyregister_eintrag,2022-09-19
"""""","Verband der Europäischen Bettfedern- und Bettwarenindustrie e.V. (European Down and Feather Association, EDFA)",lobbyregister_eintrag,2022-09-19
"""""",Verband der europäischen Porenbetonindustrie EAACA,lobbyregister_eintrag,2022-09-19
"""""",Verband der Fachplaner e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Fachplaner Gastronomie * Hotellerie * Gemeinschaftsverpflegung e.V. (VdF),lobbyregister_eintrag,2022-09-19
"""""",Verband der Fährschifffahrt und Fährtouristik e.V. (VFF),lobbyregister_eintrag,2022-09-19
"""""",Verband der Familienunternehmer e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Faserzement-Industrie e.V. (VdFZ),lobbyregister_eintrag,2022-09-19
"""""",Verband der Fertigwarenimporteure e. V. - VFI -,lobbyregister_eintrag,2022-09-19
"""""",Verband der Feuerwehren in NRW e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Filmverleiher e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Filmverleiher e.V. (https://www.vdfkino.de/),lobbyregister_eintrag,2022-09-19
"""""",Verband der Firmenpensionskassen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Fleischwirtschaft e.V. (VDF),lobbyregister_eintrag,2022-09-19
"""""",Verband der Fleischwirtschaft e. V. (VDF),lobbyregister_eintrag,2022-09-19
"""""",Verband der forschenden Arzneimittelhersteller e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der forschendenen Arzneimittelhersteller eV (vfa),lobbyregister_eintrag,2022-09-19
"""""",Verband der Forschenden Pharmaunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Freien Berufe in Berlin e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Freien KfZ-Teile Fachhändler,lobbyregister_eintrag,2022-09-19
"""""",Verband der Gartenbauvereine in Deutschland e.V. (VGiD),lobbyregister_eintrag,2022-09-19
"""""",Verband der GeoInformationswirtschaft Berlin/Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Getreide-,lobbyregister_eintrag,2022-09-19
"""""","Verband der Getreide-, Mühlen- und Stärkewirtschaft VGMS e.V.",lobbyregister_eintrag,2022-09-19
"""""",Verband der Großkraftwerksbetreiber e.V. (VGB Powertech),lobbyregister_eintrag,2022-09-19
"""""",Verband der Gründer und Selbständigen Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Gründer und Selbstständigen Deutschland (VGSD) e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Güterwagenhalter in Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Hämophilie-Apotheken e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Hersteller alkoholfreier Weine,lobbyregister_eintrag,2022-09-19
"""""",Verband der Hersteller kulinarischer Lebensmittel e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Hersteller selbstklebender Etiketten und Schmalbahnconverter e.V. (VsKE),lobbyregister_eintrag,2022-09-19
"""""","Verband der Hersteller von Jagd-, Sportwaffen und Munition (JSM)",lobbyregister_eintrag,2022-09-19
"""""",Verband der Hersteller von Prozess- und Performance-Chemikalien (TEGEWA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Hersteller von Prozess- und Performance-Chemikalien e.V.,lobbyregister_eintrag,2022-09-19
"""""","Verband der Hersteller von Textil-, Papier-, Leder- und Pelzhilfs- und -farbmitteln, Tensiden, Komplexbildnern, Antimikrobiellen Mitteln, Polymeren Flockungsmitteln, Kosmetischen Rohstoffen und Pharmazeutischen Hilfsstoffen oder verwandten Produkten e. V. - Verband TEGEWA e. V.",lobbyregister_eintrag,2022-09-19
"""""",Verband der Hessisch-Pfälzischen Zuckerrübenanbauer e.V.,a_watch_organisation,2022-09-19
"""""",Verband der Humus- und Erdenwirtschaft (VHE) Nord e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Humus- und Erdenwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Baden- Württemberg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Bayern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Berlin- Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Hessen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Mecklenburg- Vorpommern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Mitteldeutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Niedersachsen/ Bremen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Nordrhein- Westfalen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Rheinland- Pfalz/ Saarland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Immobilienverwalter Sachsen- Anhalt e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der industriellen Energie & Kraftwirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Verband der Industriellen Energie- & Kraftwirtschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Industriellen Energie- und Kraftwirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Verband der Industriellen Energie- und Kraftwirtschaft (VIK),lobbyregister_eintrag,2022-09-19
"""""",Verband der Industriellen Energie und Kraftwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Industriellen Energie- und Kraftwirtschaft e.V. (VIK),lobbyregister_eintrag,2022-09-19
"""""",Verband der internationalen Autovermieter e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der internationalen Autovermieter e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der internationalen Autovermieter e.V. (VIA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Internationalen Kraftfahrzeughersteller (VDIK),lobbyregister_eintrag,2022-09-19
"""""",Verband der Internationalen Kraftfahrzeughersteller e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Internationalen Kraftfahrzeughersteller e.V. (VDIK),lobbyregister_eintrag,2022-09-19
"""""",Verband der Internetwirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Verband der Jagdgenossenschaften und Eigenjagdbesitzer in Hessen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Kali- und Salzindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Kapitäne und Schiffsoffiziere e.V. (VDKS),lobbyregister_eintrag,2022-09-19
"""""",Verband der keramischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Keramischen Industrie e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Kleinen und Mittelgroßen Kitaträger,lobbyregister_eintrag,2022-09-19
"""""",Verband der Kolping-Bildungsunternehmen Deutschland e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Kolpinghäuser e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Krankenhausdirektoren Deutschland e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Krankenhausdirektoren Deutschlands e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Krankenhausdirektoren Deutschlands e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Krankenheitsdirektoren Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Kreditplattformen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Lack- und Druckfarbenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Landwirtschaftskammern (VLK),lobbyregister_eintrag,2022-09-19
"""""",Verband der leitenden Krankenhausärzte Deutschlands e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metallindustrie Baden-Württemberg,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metallindustriellen Niedersachsens e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall und Elektroindustrie,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Baden-Württemberg e.V. (Südwestmetall),lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Baden-Württemberg e. V. (Südwestmetall),lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Berlin und Brandenburg,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Berlin und Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie des Saarlandes e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie in Berlin und Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektro-Industrie in Thüringen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Nordrhein-Westfalen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Sachsen-Anhalt e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Sachsen-Anhalt e.V. (VME),lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektroindustrie Thüringen,lobbyregister_eintrag,2022-09-19
"""""",Verband der Metall- und Elektro-Unternehmen Hessen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Mineralfarbenindustrie (VdMI),lobbyregister_eintrag,2022-09-19
"""""",Verband der Mineralfarbenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Mineralfarbenindustrie e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Motorjournalisten e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Motorjournalisten e.V. (VdM),lobbyregister_eintrag,2022-09-19
"""""",Verband der Nahrungsmittelindustrie für die Pfalz e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Nordwestdeutschen Textil- und Bekleidungsindustrie,lobbyregister_eintrag,2022-09-19
"""""",Verband der Nordwestdeutschen Textil- und Bekleidungsindustrie e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Verband der Öffentlichen Versicherer (VÖV),lobbyregister_eintrag,2022-09-19
"""""",Verband der Omnibusunternehmer des Landes Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Osteopathen Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""","Verband der Papier, Pappe und Kunststoff verarbeitenden Industrie Rheinland-Pfalz und Saarland e. V.",lobbyregister_eintrag,2022-09-19
"""""",Verband der Pfälzischen Metall- und Elektroindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Pfälzischen Metall- und Elektroindustrie e.V. (PfalzMetall),lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatärztlichen Verrechnungsstellen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privaten Bausparkassen e.V.,a_watch_organisation,2022-09-19
"""""",Verband der privaten erste Hilfe Schulen,lobbyregister_eintrag,2022-09-19
"""""",Verband der privaten Hochschulen,lobbyregister_eintrag,2022-09-19
"""""",Verband der privaten Hochschulen e.V.,a_watch_organisation,2022-09-19
"""""",Verband der Privaten Krankenversicherung,lobbyregister_eintrag,2022-09-19
"""""","Verband der Privaten Krankenversicherung, Berlin",lobbyregister_eintrag,2022-09-19
"""""",Verband der Privaten Krankenversicherung e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privaten Krankenversicherung e.V. (PKV),lobbyregister_eintrag,2022-09-19
"""""","Verband der Privaten Krankenversicherung e. V. (PKV), Köln",lobbyregister_eintrag,2022-09-19
"""""",Verband der Privaten Krankenversicherungen e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Verband der Privatkliniken in Hamburg e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken in Hessen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken in Sachsen und Sachsen-Anhalt e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken in Schleswig-Holstein e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken in Schleswig-Holstein e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken in Thüringen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken Nordrhein-Westfalen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkliniken und das Ärztenetz Hamburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privat Krankenanstalten,lobbyregister_eintrag,2022-09-19
"""""",Verband der Privatkrankenanstalten Berlin-Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
